bal_150_t-1,bal_250_t-1,bal_350_t-1,bal_energy_band_low_t-1,bal_energy_band_medium_t-1,bal_energy_band_high_t-1,6004_FTF_t-1,6004_BSF_t-1,6004_BPFO_t-1,6004_BPFI_t-1,bal_150_t,bal_250_t,bal_350_t,bal_energy_band_low_t,bal_energy_band_medium_t,bal_energy_band_high_t,6004_FTF_t,6004_BSF_t,6004_BPFO_t,6004_BPFI_t
-10.0711934428,-7.8452101139,-9.8395027396,-743.4778904829,-2870.3822379205,-7140.1061645598,-41.6662504522,-35.1340800091,-37.8563837715,-32.4275374743,-9.7316237846,-7.9901330962,-9.5382808974,-901.3694670345,-3066.1713484645,-7348.9133879954,-53.089774571,-41.3153102622,-40.7310424631,-41.7838221727
-10.2429940445,-7.7384873368,-9.5484360178,-757.7918771874,-2846.3826565077,-7098.3138297,-41.576447561,-37.1223836595,-34.6438696084,-33.732633768,-9.9442072596,-7.9273107873,-9.4720711944,-899.8281599242,-3065.6265446619,-7346.035668603,-50.1192228233,-43.0931652784,-41.2031997691,-41.2849558405
-9.4896075572,-7.813986848,-10.1195741509,-759.0082567774,-2889.1896595028,-7135.4166665823,-42.0784582212,-34.8994454728,-38.6465933214,-35.2578105098,-9.9094635086,-7.6408526698,-9.2036410657,-882.4035307285,-3070.9112139332,-7351.3022832283,-46.2513878447,-43.0710240245,-39.9980716697,-42.3066023214
-9.9259489803,-7.8188594695,-9.6225467441,-754.7178212434,-2887.050521233,-7115.6252059834,-43.7267731468,-34.7402807521,-38.7493113587,-34.1563156205,-10.0069558256,-7.8886821544,-9.1151740562,-896.7241719874,-3067.6909125448,-7367.7052447308,-50.6632858,-42.0069892838,-41.1346910266,-41.078968232
-9.6202746345,-7.8275445668,-10.1054325048,-744.9104148795,-2881.5293210673,-7123.8714138725,-44.0831712522,-33.5011112037,-38.8664265025,-35.9575742927,-9.8983735588,-7.665642612,-9.3119709128,-884.4599639565,-3093.4449613444,-7378.1263500546,-46.5585107094,-42.3694742294,-39.2858646408,-41.8292549324
-9.9407823125,-7.837136477,-9.8967557751,-740.253784935,-2860.3299231822,-7152.8279251603,-41.4734251776,-35.9903994682,-36.152414119,-33.4870698137,-9.7772959433,-7.9298429436,-9.1017238779,-888.2741028394,-3065.3287349908,-7362.778137309,-48.3228361322,-43.3720123323,-39.5756300214,-41.4280802101
-9.5282192535,-7.7966509648,-9.7920424308,-735.7889367699,-2869.5322397408,-7134.0013249479,-39.9678709815,-35.3195271502,-37.7564002627,-37.0093058794,-9.7692083728,-7.9267098404,-9.3227769701,-882.1159170337,-3051.9893141628,-7351.684319493,-45.6999428635,-42.7018314028,-39.7660233519,-40.2494902984
-9.5976206702,-7.790155201,-9.4724918051,-738.8055971769,-2861.6784888595,-7083.4440753703,-40.9088358182,-34.174245091,-35.8987216765,-33.8014214,-9.6887386358,-7.9000514122,-9.4370802846,-887.6072518813,-3056.7667868009,-7355.6604568731,-47.4499718022,-41.8558718201,-41.1722725764,-40.7319576324
-10.0132728039,-7.6978562627,-9.0444880564,-749.477161555,-2859.2412072763,-7089.0420221759,-39.6890037939,-34.941277421,-36.9208554564,-35.6705102719,-9.8136046582,-7.9442016172,-9.2334147309,-893.574126679,-3062.0904076482,-7332.2804412732,-48.8159675836,-42.4146131659,-39.1316458941,-41.0941430603
-9.8806721921,-7.6439820251,-9.0718940552,-764.3759674314,-2865.8307226607,-7099.4127995473,-42.174926892,-37.7465512473,-39.0946750686,-35.236762247,-9.8993413857,-7.6496780312,-9.2640309076,-895.0312786887,-3085.8622495996,-7383.3445007087,-47.1126548595,-43.1463974788,-40.1654900865,-39.201655633
-9.7253468042,-7.6726935981,-9.2169829648,-758.2646302541,-2840.4921969155,-7104.6967283517,-43.9308198994,-36.8639235735,-38.3269822262,-35.0610214561,-10.0090306265,-7.9891106189,-9.1816841504,-885.3642370903,-3059.9749866775,-7317.9408670533,-47.2364317676,-42.8441501867,-39.7166484456,-41.9920745614
-9.8815998024,-7.6867720244,-9.7725633394,-747.3870749628,-2845.9777667483,-7117.8350412845,-45.496436064,-33.9541076792,-38.5275411243,-32.9609881548,-9.8218541101,-7.6239508937,-9.2785548848,-883.7822901307,-3067.5630441078,-7372.4642562853,-47.8390905148,-45.0746245557,-38.6268007698,-40.3315381133
-10.012264544,-7.6764105348,-9.315288776,-760.9821582326,-2857.3706145071,-7114.592843996,-44.8842729968,-35.333661356,-33.6129609665,-34.9260417409,-9.8742705225,-7.8371477944,-9.0393858259,-885.4319724022,-3084.3559997466,-7350.2311722287,-45.2130577008,-41.0211552958,-38.5391559249,-42.3117122709
-9.9141612277,-7.7527441531,-9.5260011918,-766.0400599403,-2880.7648753924,-7070.2229938469,-43.3810301669,-35.9863693449,-35.5918244941,-34.3266221068,-9.5958887981,-7.7341972059,-9.5242684727,-884.1110615367,-3062.8367580984,-7366.9719571644,-48.9965406385,-41.9746392265,-40.9341286618,-40.6991357375
-9.9109710734,-7.6515231074,-9.3072977813,-775.0770389652,-2874.5785567274,-7118.5641520165,-40.9454237886,-36.4031432237,-36.1168227771,-33.8156580558,-9.7255627881,-7.874646838,-9.1264972259,-904.8993144611,-3089.3670416999,-7365.8006183764,-49.2561047887,-43.0651423709,-41.4756539645,-41.9060611801
-10.1083380008,-7.7677086882,-9.1807514954,-756.1290881317,-2858.2308045603,-7071.7605231916,-41.9222600111,-34.8538201654,-35.8397934571,-37.5202446096,-10.0208354101,-7.7482862853,-9.2322656197,-895.3395461803,-3077.5344808706,-7346.4522802811,-48.7180875171,-42.8794499792,-40.9850802416,-40.7455562591
-10.2869525493,-7.8076089893,-9.4672089595,-754.2651848812,-2879.4397162808,-7111.5301606858,-41.1619861564,-35.2737030983,-36.5954401916,-34.5056351085,-9.7386543497,-7.8119365864,-9.1430566402,-889.2666036883,-3088.5039798587,-7388.1499856585,-49.4409449904,-42.9772279155,-39.2701523422,-41.7885384262
-10.0494791754,-7.8037932249,-9.8610275196,-743.1639153962,-2869.861792718,-7137.5709768333,-40.9889232177,-35.4431706734,-36.8286157856,-36.7683729236,-9.9905462156,-7.8740468753,-9.4068664959,-888.6391840615,-3086.2639492795,-7380.0006160335,-50.0720727695,-42.2586149247,-38.9357913574,-41.3213673743
-9.8258146829,-7.8138058811,-9.8385587806,-747.5564552091,-2875.9808577842,-7143.7426445284,-41.3867906551,-35.7540852378,-36.330837698,-35.0137796713,-9.970353821,-8.1043703633,-9.3060872644,-873.6567413205,-3064.1102556528,-7328.4656443175,-45.3488189963,-42.880323792,-36.3598766661,-42.7275048354
-9.796037246,-7.7629660082,-9.8887487556,-739.2565924635,-2865.1667354255,-7133.0264680967,-43.9234252093,-34.2036798082,-37.075480908,-35.4857224044,-9.8105134502,-7.6562295591,-9.4010564498,-896.0575825173,-3087.8293335411,-7394.6906347323,-48.1195198726,-42.878146819,-39.9855249804,-41.0488343298
-9.9379516162,-7.7579062919,-9.9588445385,-753.8810288496,-2883.0087107914,-7154.5176135089,-40.1539339105,-35.4572403119,-36.8932723955,-35.2149654983,-9.956262048,-7.9823901516,-9.2799858852,-886.7007599699,-3078.9418448285,-7345.384385616,-48.6612208374,-43.7628587317,-39.105226072,-42.1787987498
-9.6863481748,-7.8030841475,-9.7094134176,-739.0001763363,-2879.2651688417,-7126.9928483559,-44.1064456569,-34.7285861558,-37.7890291947,-36.4745730471,-10.0959534353,-7.8397999744,-9.1208782943,-895.5042789618,-3089.6234132457,-7402.1961256841,-50.1208427665,-42.9005213396,-40.4067545343,-40.6268442513
-9.9220160948,-7.7629951647,-9.0660941994,-757.8925634427,-2884.3687935165,-7132.4233632898,-42.445539824,-35.7629449239,-38.7829851074,-36.7734620522,-9.9618183909,-7.6698639855,-9.0961142498,-885.5242516779,-3076.1374804099,-7335.9361435665,-47.2440379172,-41.1066217404,-39.2861526222,-41.8997094319
-9.4407400793,-7.6284361123,-8.9838811543,-758.3642309548,-2879.1582597016,-7121.5462048951,-42.8159029372,-37.0993518767,-39.6442836692,-36.1086756966,-9.8172787567,-7.9919004997,-9.3242301325,-899.3825996377,-3086.1385456788,-7352.7198935412,-50.0774222085,-42.694109424,-40.1840357536,-39.8958217987
-10.0167494043,-7.6920858292,-9.0054654582,-750.381323586,-2870.247403914,-7092.446866298,-40.7460500363,-37.3054428588,-39.5537777962,-36.2842698586,-10.0452566761,-7.7174583813,-9.1224412357,-890.2136404507,-3070.9284928285,-7387.3082188753,-52.3081012029,-41.0710548601,-38.0021477234,-42.0587740524
-9.9864210994,-7.7462080464,-9.4634748744,-743.8936977426,-2857.2474863652,-7087.3060244387,-41.0610461845,-35.8906960633,-34.9686574932,-33.6698926112,-10.1956594376,-7.6989466318,-9.1351215732,-887.7804214096,-3087.0497476684,-7365.3993596504,-46.7454849603,-43.3343837331,-38.9553418854,-40.9469765338
-9.674506949,-7.8072205722,-9.698275961,-747.4038722236,-2885.9282801717,-7146.5373600331,-40.7062241218,-35.238729389,-38.5017942563,-36.3376107441,-10.0327331537,-7.5983763919,-9.271149098,-882.3743117439,-3077.6497129933,-7384.3106907813,-48.3863626829,-43.2647539358,-41.3962839958,-40.6460209911
-9.8340978446,-7.8037967169,-9.5662725381,-766.4539877218,-2883.4499375915,-7120.1944229948,-43.1141843793,-35.571037745,-38.5303127225,-35.7665184544,-9.9592838737,-7.9433174372,-9.4259532646,-895.152900281,-3059.8407812575,-7326.7117227982,-48.9349121264,-42.4932357484,-42.5582588792,-41.428821283
-9.8091486331,-7.6996832866,-9.1171014524,-739.3242529625,-2875.5592929737,-7102.795131172,-40.4794061449,-34.2583363069,-38.7827018946,-36.423180761,-10.0073605139,-7.7609287465,-9.1182405001,-898.8781948608,-3092.2274844797,-7368.8772541081,-48.4629919749,-43.3166203485,-40.1267757076,-41.7859943879
-9.8397064958,-7.7725511584,-9.436213562,-744.5152659474,-2878.6795247647,-7139.3633968726,-38.9798904144,-34.1130004713,-38.9478415952,-32.5471455263,-9.7128308861,-8.0498860988,-9.4749420318,-895.7421930579,-3064.4725649858,-7342.7292456694,-48.2424460144,-42.1831276891,-38.8746491717,-41.8173868427
-10.2352148235,-7.7288656155,-9.2198659808,-752.9921684112,-2877.4948959349,-7110.8643117136,-42.2778379324,-34.9478660651,-36.5582575219,-34.6743507702,-9.5994050661,-8.0240539009,-9.3642653773,-883.1871985288,-3049.9893467487,-7321.8452555455,-52.6578159806,-40.7319614782,-37.3426180675,-43.4567460244
-10.3562022399,-7.7525783828,-9.2419233438,-741.0196286662,-2847.0101583383,-7089.5156710196,-40.8661987266,-35.6743252443,-35.6365996453,-33.1215955976,-9.9486541857,-7.9728096975,-9.3563255434,-896.3995119929,-3076.9129275496,-7357.0424323587,-48.8707137494,-41.8068719277,-39.488773858,-41.1709796775
-9.928496541,-7.6906505728,-8.9548436069,-750.469227338,-2872.3058365498,-7087.092400165,-41.9922649928,-36.0732038537,-38.6800445004,-36.379045804,-10.0205753083,-7.8536798039,-9.0375425946,-893.081302222,-3071.9333131758,-7373.3748759726,-49.4304720107,-43.8430427875,-40.3001391708,-42.2516511437
-9.4038492307,-7.6771812408,-9.337176662,-757.0579087173,-2841.9923458417,-7090.83903011,-40.8206320151,-36.080216615,-37.7593804172,-36.2154490592,-9.9356307199,-7.7999494603,-9.4150026543,-890.0053386956,-3065.7939266753,-7347.7177539075,-50.1794620625,-41.3123247915,-43.0317199115,-41.0175859514
-9.7999873836,-7.8123908874,-9.9553773212,-734.0472877109,-2849.1729698928,-7123.5122068848,-43.2521648495,-34.3048444,-38.1855613729,-34.9353015234,-9.8551155879,-7.9398176208,-9.4816806692,-889.0901842901,-3079.486834369,-7343.2296874551,-50.0568167718,-43.6501628017,-41.6637038917,-40.6495277672
-10.025235275,-7.7644406267,-9.8050645399,-747.1771688547,-2858.8233398099,-7134.0197784081,-43.3710321479,-34.8688514091,-39.6056408699,-32.6449032926,-10.051434998,-7.9164582674,-9.1136591467,-894.4946973838,-3100.0441063697,-7385.9265638926,-49.0406370673,-43.2879526389,-40.9731084959,-40.5314362858
-9.6487656817,-7.8179780618,-10.0755277933,-734.5082024461,-2871.365825098,-7124.4159004498,-41.8633420417,-34.4441015127,-37.6913830718,-35.5430107867,-9.7013077665,-7.7858902805,-9.0858956698,-891.4952199786,-3090.0316626153,-7345.8860349085,-47.0611538526,-43.5083010317,-38.7866036975,-40.7227544514
-9.839451226,-7.7748210031,-9.8970291303,-733.7584947296,-2852.4123871364,-7103.7573773857,-45.3132410292,-33.5985774107,-38.6323772165,-32.9975098935,-9.7302913197,-7.678116325,-9.3062477807,-882.1092889566,-3078.8874779368,-7366.5287254034,-48.7357205228,-43.6549242835,-40.5087133593,-41.595418554
-9.4377089816,-7.6316133621,-9.090069922,-771.6316260409,-2844.5724487988,-7119.0337117274,-43.3503336108,-37.0522795147,-38.4144498584,-34.5958645288,-9.9334438806,-7.720325207,-9.1170533915,-894.1985610684,-3089.8704340309,-7336.135386414,-48.0486793918,-42.4232772734,-38.709238768,-40.1963418867
-9.8927000879,-7.7008615256,-9.240915673,-754.6964179974,-2875.8904791472,-7083.6148795307,-43.1941488261,-35.3682404602,-35.7691269275,-35.2344027709,-9.8141361143,-7.7907658657,-9.5568244923,-881.7781947091,-3071.5189156537,-7348.1618204068,-48.360830803,-43.0887538457,-41.6714471334,-41.1228395306
-9.5393760985,-7.8211848928,-10.0792300977,-735.5624795421,-2861.7858893444,-7121.1235113427,-44.1752296498,-33.4016680598,-38.9609566549,-33.3061681829,-9.9685962059,-8.1094424788,-9.3696360824,-892.3286224425,-3074.1681519658,-7344.5715068558,-51.077745738,-42.51213618,-40.1392207237,-41.7700626093
-9.6399311656,-7.8320740695,-9.7146575026,-758.0900030822,-2876.3645589589,-7095.8818773241,-43.8737610959,-35.2975971772,-37.9867325439,-37.2654942501,-9.9515819677,-7.7559710805,-9.1436393565,-892.3896618781,-3104.8104716873,-7379.828494826,-50.7748274843,-42.5369952887,-40.607259022,-41.5172737825
-9.5796191832,-7.7297519088,-9.8423985048,-744.1798274726,-2864.9572244131,-7104.7956435847,-44.286761851,-34.1044403216,-36.1742289848,-33.9085489566,-9.7214869742,-7.6654460499,-9.1545906795,-893.8142558759,-3074.3798798402,-7360.7246055065,-49.8302037523,-44.4052535048,-40.2091495702,-40.4280121673
-10.2404398719,-7.7223924135,-9.2535623221,-769.3531622815,-2856.0047296622,-7096.8867603174,-41.7716373186,-37.3450785346,-35.9984326405,-35.333494288,-9.4408468208,-7.9806686487,-9.380209521,-879.8180941356,-3046.2181261286,-7336.0619691226,-46.5153992449,-42.8303719551,-39.5666828407,-40.639304475
-9.8905872684,-7.9152160414,-9.77427979,-753.3447872385,-2878.5273174457,-7112.3486174384,-41.6086857659,-36.4027775672,-38.0604201941,-35.2374233424,-9.7825488588,-7.6160317415,-9.1826168616,-884.995514702,-3079.7524921624,-7356.4753660826,-48.6675924836,-42.172502455,-39.8064477962,-39.8922546067
-10.0575778939,-7.7608845349,-9.4601253985,-758.6776228263,-2856.4304529186,-7101.2728561626,-43.1495903212,-36.5588061748,-37.1615488899,-34.4194834785,-9.6763555617,-8.0701548096,-9.3875757312,-878.9726146697,-3063.7775782758,-7338.4186648473,-48.6938037484,-41.1444160312,-38.6755634298,-43.158133334
-10.1175798804,-7.7416949948,-9.1951263124,-768.4473005697,-2855.1594798379,-7123.5142581946,-43.3155294144,-38.2475239218,-35.7435536529,-35.2923735619,-10.1112481424,-7.8309607268,-9.185507072,-896.4655838257,-3071.6482025067,-7341.9182217884,-48.9543074966,-44.3833730343,-38.7745160964,-41.1365099026
-9.9958208468,-7.7896252915,-9.5834029805,-741.2785589501,-2879.3123209312,-7077.7687409806,-44.2516657074,-34.2014568624,-37.3287369663,-34.9694376861,-10.0747618969,-7.9544635699,-9.1864495527,-887.7510084458,-3065.636901854,-7354.2077472078,-49.190517433,-43.3731921907,-40.5674903195,-42.2476453822
-10.127317863,-7.7606084629,-9.3997031175,-761.5429787652,-2880.119209591,-7072.6499025886,-44.7306009092,-35.5122548215,-37.9352467937,-33.6933409486,-9.8142173544,-8.1172274003,-9.346231367,-911.6642032934,-3072.923933558,-7342.5904823451,-51.8546737948,-43.8899848305,-42.7786634398,-41.0993445065
-9.923956055,-7.6874998996,-9.3372813957,-757.1567996993,-2848.1230913968,-7115.7481656194,-46.8539569828,-35.7735108497,-37.7408298414,-34.8557762579,-9.7604511419,-7.7931103953,-9.5704384842,-877.3244753449,-3073.297223319,-7359.8403461113,-48.8204306074,-42.0956321479,-38.5935944598,-40.3358216879
-10.221852018,-7.6990375095,-9.3938788615,-759.7618632585,-2846.3976912269,-7084.5681881454,-43.8436180008,-36.4017307367,-35.6217768189,-38.7431436027,-9.7473891743,-8.0543338985,-9.3896218727,-878.4876150541,-3048.8577899155,-7326.3500508195,-47.0724573261,-41.8860922467,-39.5881184861,-40.7451267723
-9.6812291497,-7.6212103427,-9.3958050529,-766.306870611,-2850.5736269184,-7115.8583577782,-42.4262122261,-36.6004145859,-36.5909045951,-34.0915704792,-9.9089752756,-7.7800765744,-9.1797348957,-888.9798365727,-3058.322308807,-7337.8859997666,-45.5535267532,-42.9248145444,-37.1306033293,-40.6795925369
-10.1655727399,-7.7101487219,-9.2447482423,-751.6937276912,-2873.477068686,-7087.9631570919,-43.303496261,-36.8192768177,-36.2802746851,-36.4023564345,-10.0509823677,-7.9150460633,-9.173362657,-886.6074786081,-3058.3387999682,-7345.2731269705,-50.9388683988,-41.4558643698,-39.8228092671,-41.8216403915
-10.0743785018,-7.7362871051,-9.0729117538,-760.8114928961,-2850.57535331,-7136.9865614961,-45.0940166126,-36.2769358368,-36.9336245232,-34.7373701837,-9.7798362836,-7.9548373018,-9.261288428,-894.9844683004,-3066.7866546924,-7343.0074079189,-47.4296819696,-43.7621622084,-40.2009687491,-41.1613497315
-9.730256444,-7.7381463193,-9.3623366508,-748.2087744282,-2850.7715987482,-7068.1879227522,-42.9074750596,-34.2772870661,-37.6407731493,-36.4240312715,-9.8305794939,-7.9172665585,-9.4238945226,-900.1757803739,-3092.9045088092,-7361.6922634277,-50.4303237924,-45.6137873271,-42.1112974305,-41.4093204209
-9.9761879462,-7.665181249,-9.3038751446,-762.4925800939,-2843.7447139049,-7079.3763562417,-42.7994235889,-37.0409934247,-34.6900766535,-33.9179536589,-9.9681353359,-7.81514446,-9.0921869694,-890.666223285,-3065.7145794776,-7339.0137837497,-49.5603695232,-42.9078736519,-40.1796740335,-40.6318231091
-10.0040936472,-7.7177274891,-9.2761256888,-767.8852008556,-2847.6076412617,-7110.9761364268,-42.2470235245,-37.7299118997,-35.0876525203,-34.5370377111,-9.8557479747,-7.7880955899,-9.30554228,-893.1377519879,-3069.5215711835,-7357.5327900381,-46.7385187773,-42.4982740447,-41.682391001,-42.9768894899
-9.8541449463,-7.6987989521,-9.5230714632,-761.8572721468,-2850.0981979914,-7081.2150730412,-44.7737160752,-35.7144577188,-37.7681828473,-34.6594353831,-9.7152739437,-7.9900763263,-9.2162833187,-893.2629336041,-3074.1237193234,-7362.8697344213,-49.2407843928,-42.0550089138,-41.229260723,-41.1070661753
-10.0341946538,-7.6537638892,-9.3436465175,-751.6058897094,-2848.4593852913,-7095.8162386688,-43.2559555884,-36.2029686685,-36.7440428944,-34.3368562153,-9.9370973992,-7.7187182439,-9.4021462469,-882.1576936356,-3046.0327268356,-7336.0760882674,-45.9296733129,-44.0168513325,-40.2575102279,-41.7217451333
-9.9635359949,-7.7430426509,-9.3714571604,-766.7217404561,-2850.1173258297,-7093.7208526196,-43.9189567687,-35.6368703386,-36.8841831881,-34.6864011256,-9.9234480897,-7.9822265802,-9.5453273391,-890.2762518996,-3062.2682489395,-7344.7784244439,-50.4688832975,-43.3573196498,-38.9836298909,-41.3085582784
-9.8809172885,-7.6269747765,-9.1275410174,-763.2294527644,-2862.6781429478,-7092.210549576,-43.7116078393,-36.3551592869,-38.6376333932,-35.1804462996,-9.8025569164,-7.937303925,-9.2233044321,-891.4443381803,-3072.6164163198,-7339.2465014192,-50.3152037981,-43.0942051751,-37.8922364486,-41.078297646
-9.9694216247,-7.7814295683,-9.1563387845,-761.1725452611,-2902.8573899892,-7125.3620854266,-44.9139090409,-35.4636323576,-38.1241358474,-36.7609591574,-10.0766538476,-7.6519936097,-9.2367285307,-903.7764697713,-3077.562878491,-7381.8835913301,-48.726400936,-43.3435526921,-39.9480568956,-41.4177110826
-9.9859522963,-7.7542402917,-9.682541516,-763.6437091965,-2882.735153275,-7123.6767231261,-45.7074894886,-35.0809665639,-37.5531308163,-34.6403081891,-9.7685478695,-7.8179396301,-9.2058511548,-888.1955415836,-3091.1289541343,-7339.5683186291,-45.3438418883,-43.0354137752,-41.9816936839,-41.210370523
-9.8050038514,-7.7434740098,-9.3078610843,-775.0292127019,-2859.7236828239,-7115.2718828881,-44.1839642315,-37.7872687002,-34.7225219893,-36.583604888,-9.7473416391,-7.9579748808,-9.3593774006,-900.699147155,-3065.6809139128,-7343.0475221435,-49.6177378665,-43.0353165131,-41.7042368137,-41.7619279846
